refset;algorithm;variation;bp distance;ROC-AUC per chromosome;Recall snps;Recall entries;Recall genes;ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;KNN3;normal;50;;14,0;14,0;13,0;50,0;0,6428571428571429;14,0;14,0;14,0;14,0;1,0;1,0
Teslovich;KNN3;normal;100;;22,0;22,0;21,0;52,035278154681144;0,541958041958042;16,0;22,0;22,0;22,0;1,2727272727272727;1,0
Teslovich;KNN3;normal;500;0,5752128598982532;60,0;63,0;60,0;58,783577533577535;0,533181821232353;45,0;63,0;63,0;63,0;1,3015873015873016;1,0
Teslovich;KNN3;normal;1000;0,5717166581010402;76,0;79,0;73,0;59,33488074995728;0,5259997872032671;51,0;79,0;79,0;79,0;1,3670886075949367;1,0
Teslovich;KNN3;normal;2000;0,5519210808878074;89,0;92,0;86,0;58,764300122204396;0,5316046909340318;50,0;92,0;92,0;92,0;1,4673913043478262;1,0
Teslovich;KNN3;normal;depict;;67,0;68,0;66,0;59,188086999505686;0,7157017148786244;51,0;68,0;68,0;68,0;1,2941176470588236;1,0
Teslovich;KNN3;autoencode;25;;7,0;7,0;7,0;45,23809523809524;0,5;4,0;7,0;7,0;7,0;1,4285714285714286;1,0
Teslovich;KNN3;autoencode;50;;14,0;14,0;13,0;76,0204081632653;0,7833333333333333;12,0;14,0;14,0;14,0;1,1428571428571428;1,0
Teslovich;KNN3;autoencode;100;;22,0;22,0;21,0;64,48439620081412;0,6410964035964036;13,0;22,0;22,0;22,0;1,5;1,0
Teslovich;KNN3;autoencode;500;0,5978851243937555;60,0;63,0;60,0;62,702228327228326;0,5645840350153595;27,0;63,0;63,0;63,0;1,6507936507936507;2,0
Teslovich;KNN3;autoencode;1000;0,585124332730312;76,0;79,0;73,0;61,470675555315644;0,5576565070633445;27,0;79,0;79,0;79,0;1,7468354430379747;2,0
Teslovich;KNN3;autoencode;2000;0,5525965424008438;89,0;92,0;86,0;59,536359487036016;0,5304523340058963;26,0;92,0;92,0;92,0;1,8695652173913044;2,0
Teslovich;KNN3;autoencode;depict;;67,0;68,0;66,0;74,87024221453288;0,7888464635062528;52,0;67,0;68,0;68,0;1,3088235294117647;1,0
Teslovich;KNN3;combi;25;;7,0;7,0;7,0;28,57142857142857;0,42857142857142855;4,0;7,0;7,0;7,0;1,4285714285714286;1,0
Teslovich;KNN3;combi;50;;14,0;14,0;13,0;54,08163265306122;0,5922619047619048;8,0;14,0;14,0;14,0;1,5;1,0
Teslovich;KNN3;combi;100;;22,0;22,0;21,0;62,14382632293079;0,6552947052947053;14,0;22,0;22,0;22,0;1,4090909090909092;1,0
Teslovich;KNN3;combi;500;0,6248865534539862;60,0;63,0;60,0;63,48188848188849;0,5717520574306442;26,0;63,0;63,0;63,0;1,6507936507936507;2,0
Teslovich;KNN3;combi;1000;0,5689503951903089;76,0;79,0;73,0;61,10586308961521;0,5426608883299735;27,0;79,0;79,0;79,0;1,759493670886076;2,0
Teslovich;KNN3;combi;2000;0,5740253245715679;89,0;92,0;86,0;60,24694857109204;0,5534762102934191;29,0;92,0;92,0;92,0;1,7391304347826086;2,0
Teslovich;KNN3;combi;depict;;67,0;68,0;66,0;74,69723183391004;0,7840166369578134;54,0;68,0;68,0;68,0;1,2794117647058822;1,0
Teslovich;KNN5;graphlet;25;;7,0;7,0;7,0;46,82539682539682;0,6071428571428571;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN5;graphlet;50;;14,0;14,0;13,0;61,224489795918366;0,5922619047619049;9,0;14,0;14,0;14,0;1,4285714285714286;1,0
Teslovich;KNN5;graphlet;100;;22,0;22,0;21,0;72,59158751696066;0,7046578421578421;13,0;22,0;22,0;22,0;1,4545454545454546;1,0
Teslovich;KNN5;graphlet;500;0,6013332627238281;60,0;63,0;60,0;64,71306471306471;0,5854190980176686;27,0;62,0;63,0;63,0;1,7619047619047619;2,0
Teslovich;KNN5;graphlet;1000;0,5429712511277904;76,0;79,0;73,0;54,09570591886859;0,5098019228956439;25,0;79,0;79,0;79,0;1,7341772151898733;2,0
Teslovich;KNN5;graphlet;2000;0,5602019159229655;89,0;92,0;86,0;57,4642220880755;0,5297761355576119;27,0;92,0;92,0;92,0;1,8043478260869565;2,0
Teslovich;KNN5;graphlet;depict;;67,0;68,0;66,0;76,46440929312901;0,7803765898037189;51,0;65,0;68,0;68,0;1,3676470588235294;1,0
Teslovich;KNN5;normal;25;;7,0;7,0;7,0;65,07936507936508;0,6964285714285714;6,0;7,0;7,0;7,0;1,1428571428571428;1,0
Teslovich;KNN5;normal;50;;14,0;14,0;13,0;60,71428571428571;0,6660714285714285;11,0;14,0;14,0;14,0;1,2142857142857142;1,0
Teslovich;KNN5;normal;100;;22,0;22,0;21,0;51,83175033921302;0,48371628371628367;10,0;22,0;22,0;22,0;1,5454545454545454;2,0
Teslovich;KNN5;normal;500;0,574239935356033;60,0;63,0;60,0;61,329873829873826;0,5475341614592241;44,0;63,0;63,0;63,0;1,3333333333333333;1,0
Teslovich;KNN5;normal;1000;0,5669287544911598;76,0;79,0;73,0;59,30789092512122;0,5215100704143651;47,0;79,0;79,0;79,0;1,4430379746835442;1,0
Teslovich;KNN5;normal;2000;0,5496783469804413;89,0;92,0;86,0;59,848864088104946;0,5294678688869331;44,0;92,0;92,0;92,0;1,5434782608695652;2,0
Teslovich;KNN5;normal;depict;;67,0;68,0;66,0;65,18166089965398;0,7277115504727445;50,0;68,0;68,0;68,0;1,338235294117647;1,0
Teslovich;KNN5;autoencode;25;;7,0;7,0;7,0;48,41269841269842;0,6428571428571429;6,0;7,0;7,0;7,0;1,1428571428571428;1,0
Teslovich;KNN5;autoencode;50;;14,0;14,0;13,0;59,693877551020414;0,6839285714285713;9,0;14,0;14,0;14,0;1,5;1,0
Teslovich;KNN5;autoencode;100;;22,0;22,0;21,0;73,20217096336499;0,6851898101898102;12,0;22,0;22,0;22,0;1,4545454545454546;1,0
Teslovich;KNN5;autoencode;500;0,6116290069157334;60,0;63,0;60,0;64,9114774114774;0,5884450105043162;20,0;63,0;63,0;63,0;1,8571428571428572;2,0
Teslovich;KNN5;autoencode;1000;0,6041502169614358;76,0;79,0;73,0;62,98660405027305;0,5610623602335015;25,0;79,0;79,0;79,0;1,9113924050632911;2,0
Teslovich;KNN5;autoencode;2000;0,5572208831609843;89,0;92,0;86,0;61,09869844962381;0,5558879975782532;25,0;92,0;92,0;92,0;1,9891304347826086;2,0
Teslovich;KNN5;autoencode;depict;;67,0;68,0;66,0;73,54794859120118;0,7781227710441933;53,0;67,0;68,0;68,0;1,3529411764705883;1,0
Teslovich;KNN5;combi;25;;7,0;7,0;7,0;46,82539682539682;0,6071428571428571;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN5;combi;50;;14,0;14,0;13,0;54,33673469387755;0,5946428571428571;8,0;14,0;14,0;14,0;1,6428571428571428;1,0
Teslovich;KNN5;combi;100;;22,0;22,0;21,0;72,86295793758481;0,7050574425574426;17,0;22,0;22,0;22,0;1,2727272727272727;1,0
Teslovich;KNN5;combi;500;0,6392742885012187;60,0;63,0;60,0;68,15857753357753;0,5823285228204208;26,0;61,0;63,0;63,0;1,8095238095238095;2,0
Teslovich;KNN5;combi;1000;0,5803591268373062;76,0;79,0;73,0;63,37480769749805;0,5508394714483827;22,0;78,0;79,0;79,0;1,9873417721518987;2,0
Teslovich;KNN5;combi;2000;0,5622449161937024;89,0;92,0;86,0;61,34053063207644;0,5557222826274786;23,0;91,0;92,0;92,0;1,9021739130434783;2,0
Teslovich;KNN5;combi;depict;;67,0;68,0;66,0;68,17844784972812;0,7803364448447855;53,0;66,0;68,0;68,0;1,3088235294117647;1,0
Teslovich;KNN7;graphlet;25;;7,0;7,0;5,0;58,730158730158735;0,5357142857142857;4,0;6,0;7,0;7,0;1,7142857142857142;1,0
Teslovich;KNN7;graphlet;50;;14,0;14,0;13,0;55,10204081632652;0,5755952380952382;8,0;14,0;14,0;14,0;1,4285714285714286;1,0
Teslovich;KNN7;graphlet;100;;22,0;22,0;21,0;72,79511533242876;0,6737512487512487;14,0;22,0;22,0;22,0;1,5454545454545454;1,0
Teslovich;KNN7;graphlet;500;0,5786894755890301;60,0;63,0;60,0;65,7165750915751;0,5677438000760345;21,0;59,0;63,0;63,0;1,9682539682539681;2,0
Teslovich;KNN7;graphlet;1000;0,5780535031579556;76,0;79,0;73,0;60,737002150189376;0,5387035135330303;24,0;79,0;79,0;79,0;1,8354430379746836;2,0
Teslovich;KNN7;graphlet;2000;0,5482226858326583;89,0;92,0;86,0;56,37597726703868;0,5190288279101135;23,0;92,0;92,0;92,0;1,8478260869565217;2,0
Teslovich;KNN7;graphlet;depict;;67,0;68,0;66,0;75,58699950568463;0,7769884186148454;50,0;67,0;68,0;68,0;1,338235294117647;1,0
Teslovich;KNN7;normal;25;;7,0;7,0;5,0;73,01587301587303;0,75;5,0;6,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;KNN7;normal;50;;14,0;14,0;13,0;59,94897959183674;0,6357142857142858;10,0;14,0;14,0;14,0;1,2857142857142858;1,0
Teslovich;KNN7;normal;100;;22,0;22,0;21,0;47,354138398914515;0,46667082917082914;10,0;22,0;22,0;22,0;1,5454545454545454;2,0
Teslovich;KNN7;normal;500;0,541817924216071;60,0;63,0;60,0;61,70634920634921;0,5359935258211997;38,0;63,0;63,0;63,0;1,4285714285714286;1,0
Teslovich;KNN7;normal;1000;0,5682245737512931;76,0;79,0;73,0;59,21972416399017;0,5253680836880478;42,0;79,0;79,0;79,0;1,4936708860759493;1,0
Teslovich;KNN7;normal;2000;0,5432551199332922;89,0;92,0;86,0;59,44415406587258;0,524819428677017;38,0;92,0;92,0;92,0;1,6195652173913044;2,0
Teslovich;KNN7;normal;depict;;67,0;68,0;66,0;71,46564508156203;0,7413701799127611;47,0;66,0;68,0;68,0;1,4264705882352942;1,0
Teslovich;KNN7;autoencode;25;;7,0;7,0;5,0;61,111111111111114;0,6428571428571429;4,0;7,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;KNN7;autoencode;50;;14,0;14,0;13,0;59,693877551020414;0,6571428571428571;8,0;14,0;14,0;14,0;1,5;1,0
Teslovich;KNN7;autoencode;100;;22,0;22,0;21,0;69,19945725915876;0,6665834165834167;14,0;22,0;22,0;22,0;1,4545454545454546;1,0
Teslovich;KNN7;autoencode;500;0,5768882089324633;60,0;63,0;60,0;66,09813797313798;0,5919887405480438;20,0;61,0;63,0;63,0;2,111111111111111;2,0
Teslovich;KNN7;autoencode;1000;0,5924609597764154;76,0;79,0;73,0;63,821039468120524;0,5694656223575477;18,0;77,0;79,0;79,0;2,088607594936709;2,0
Teslovich;KNN7;autoencode;2000;0,57430837033918;89,0;92,0;86,0;64,03086765117271;0,569940640712242;21,0;91,0;92,0;92,0;2,108695652173913;2,0
Teslovich;KNN7;autoencode;depict;;67,0;68,0;66,0;76,18635689569946;0,7906807793221314;51,0;67,0;68,0;68,0;1,3235294117647058;1,0
Teslovich;KNN7;combi;25;;7,0;7,0;5,0;61,9047619047619;0,5714285714285714;5,0;6,0;7,0;7,0;1,7142857142857142;1,0
Teslovich;KNN7;combi;50;;14,0;14,0;13,0;51,78571428571429;0,5494047619047618;7,0;13,0;14,0;14,0;1,8571428571428572;1,5
Teslovich;KNN7;combi;100;;22,0;22,0;21,0;70,86160108548168;0,681505994005994;13,0;21,0;22,0;22,0;1,5;1,0
Teslovich;KNN7;combi;500;0,6315579962646034;60,0;63,0;60,0;65,49654049654049;0,5879577579758597;24,0;60,0;63,0;63,0;2,0;2,0
Teslovich;KNN7;combi;1000;0,5904343540922982;76,0;79,0;73,0;66,17050372009751;0,5705731098205165;23,0;74,0;79,0;79,0;2,0632911392405062;2,0
Teslovich;KNN7;combi;2000;0,5533476325677044;89,0;92,0;86,0;62,022777131583204;0,5516315243277767;22,0;91,0;92,0;92,0;2,032608695652174;2,0
Teslovich;KNN7;combi;depict;;67,0;68,0;66,0;73,07834898665348;0,7561102686212432;50,0;66,0;68,0;68,0;1,3970588235294117;1,0
Teslovich;KNN9;graphlet;25;;7,0;7,0;5,0;65,87301587301587;0,6428571428571429;4,0;7,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;KNN9;graphlet;50;;14,0;14,0;13,0;56,12244897959183;0,5446428571428571;7,0;14,0;14,0;14,0;1,7142857142857142;1,5
Teslovich;KNN9;graphlet;100;;22,0;22,0;21,0;65,94301221166894;0,610427072927073;11,0;21,0;22,0;22,0;1,8181818181818181;1,5
Teslovich;KNN9;graphlet;500;0,5734956797112126;60,0;63,0;60,0;65,72675010175011;0,5597487024147065;22,0;55,0;63,0;63,0;2,0952380952380953;2,0
Teslovich;KNN9;graphlet;1000;0,5698150926038141;76,0;79,0;73,0;61,965938841056925;0,542764904140408;24,0;79,0;79,0;79,0;1,9240506329113924;2,0
Teslovich;KNN9;graphlet;2000;0,5613469164435154;89,0;92,0;86,0;57,924513022865476;0,5372750253056444;21,0;92,0;92,0;92,0;2,010869565217391;2,0
Teslovich;KNN9;graphlet;depict;;67,0;68,0;66,0;78,93598615916954;0,7972693034699181;52,0;66,0;68,0;68,0;1,3529411764705883;1,0
Teslovich;KNN9;normal;25;;7,0;7,0;5,0;70,63492063492063;0,7857142857142857;5,0;7,0;7,0;7,0;1,4285714285714286;1,0
Teslovich;KNN9;normal;50;;14,0;14,0;13,0;72,1938775510204;0,7672619047619048;12,0;14,0;14,0;14,0;1,1428571428571428;1,0
Teslovich;KNN9;normal;100;;22,0;22,0;21,0;55,08819538670286;0,5761988011988013;18,0;22,0;22,0;22,0;1,1818181818181819;1,0
Teslovich;KNN9;normal;500;0,562021704949174;60,0;63,0;60,0;62,43640618640618;0,5371752997003421;37,0;63,0;63,0;63,0;1,4603174603174602;1,0
Teslovich;KNN9;normal;1000;0,5694347370007871;76,0;79,0;73,0;59,38886039962933;0,5356554675244336;42,0;79,0;79,0;79,0;1,518987341772152;1,0
Teslovich;KNN9;normal;2000;0,5407698089039858;89,0;92,0;86,0;59,795307645872285;0,5219585295091742;35,0;92,0;92,0;92,0;1,673913043478261;2,0
Teslovich;KNN9;normal;depict;;67,0;68,0;66,0;69,91473059812161;0,7303530412617331;46,0;67,0;68,0;68,0;1,4264705882352942;1,0
Teslovich;KNN9;autoencode;25;;7,0;7,0;5,0;75,39682539682539;0,75;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN9;autoencode;50;;14,0;14,0;13,0;61,224489795918366;0,6065476190476191;8,0;13,0;14,0;14,0;1,7142857142857142;1,0
Teslovich;KNN9;autoencode;100;;22,0;22,0;21,0;73,7788331071913;0,6911463536463537;14,0;22,0;22,0;22,0;1,4090909090909092;1,0
Teslovich;KNN9;autoencode;500;0,5918496623931927;60,0;63,0;60,0;68,42567155067155;0,5923735740319082;19,0;59,0;63,0;63,0;2,142857142857143;2,0
Teslovich;KNN9;autoencode;1000;0,6013138839404519;76,0;79,0;73,0;64,63298336527129;0,5836855521723292;17,0;70,0;79,0;79,0;2,2025316455696204;2,0
Teslovich;KNN9;autoencode;2000;0,5706169508377374;89,0;92,0;86,0;64,45582237665455;0,5676281677256823;23,0;88,0;92,0;92,0;2,1956521739130435;2,0
Teslovich;KNN9;autoencode;depict;;67,0;68,0;66,0;75,0432525951557;0,8125582774946251;54,0;67,0;68,0;68,0;1,2794117647058822;1,0
Teslovich;KNN9;combi;25;;7,0;7,0;5,0;80,95238095238095;0,7142857142857143;5,0;7,0;7,0;7,0;1,2857142857142858;1,0
Teslovich;KNN9;combi;50;;14,0;14,0;13,0;48,08673469387755;0,531547619047619;7,0;14,0;14,0;14,0;1,7857142857142858;1,5
Teslovich;KNN9;combi;100;;22,0;22,0;21,0;70,8955223880597;0,680919080919081;14,0;21,0;22,0;22,0;1,6363636363636365;1,0
Teslovich;KNN9;combi;500;0,640688504312246;60,0;63,0;60,0;66,2367724867725;0,6201598448889847;24,0;57,0;63,0;63,0;2,0952380952380953;2,0
Teslovich;KNN9;combi;1000;0,5829234830026626;76,0;79,0;73,0;63,982978417136735;0,5660086350407699;21,0;72,0;79,0;79,0;2,278481012658228;2,0
Teslovich;KNN9;combi;2000;0,5610903911440772;89,0;92,0;86,0;62,61447459473786;0,557548520947746;20,0;90,0;92,0;92,0;2,2065217391304346;2,0
Teslovich;KNN9;combi;depict;;67,0;68,0;66,0;76,25432525951557;0,7762306528219611;52,0;64,0;68,0;68,0;1,3970588235294117;1,0
Teslovich;RF;graphlet;25;;7,0;7,0;7,0;63,49206349206349;0,6785714285714286;4,0;6,0;7,0;7,0;1,7142857142857142;1,0
Teslovich;RF;graphlet;50;;14,0;14,0;13,0;69,38775510204081;0,6476190476190476;7,0;14,0;14,0;14,0;1,7857142857142858;1,5
Teslovich;RF;graphlet;100;;22,0;22,0;21,0;70,62415196743555;0,648001998001998;10,0;18,0;20,0;22,0;2,3636363636363638;2,0
Teslovich;RF;graphlet;500;0,6264512344869844;60,0;63,0;60,0;72,71189458689459;0,626928775453607;13,0;30,0;46,0;58,0;4,984126984126984;4,0
Teslovich;RF;graphlet;1000;0,6016195879568469;76,0;79,0;73,0;72,2337678695132;0,6311490135611155;11,0;31,0;40,0;62,0;7,7594936708860756;5,0
Teslovich;RF;graphlet;2000;0,6303515307355894;89,0;92,0;86,0;71,98317113031698;0,6477117861122822;8,0;19,0;34,0;56,0;13,217391304347826;7,5
Teslovich;RF;graphlet;depict;;67,0;68,0;66,0;84,34873949579831;0,8223062178286058;49,0;64,0;66,0;68,0;1,5735294117647058;1,0
Teslovich;RF;normal;25;;7,0;7,0;7,0;63,49206349206349;0,6071428571428571;4,0;6,0;7,0;7,0;1,7142857142857142;1,0
Teslovich;RF;normal;50;;14,0;14,0;13,0;70,79081632653062;0,7107142857142856;8,0;13,0;14,0;14,0;1,7857142857142858;1,0
Teslovich;RF;normal;100;;22,0;22,0;21,0;68,35142469470829;0,6196803196803197;9,0;18,0;20,0;22,0;2,409090909090909;2,0
Teslovich;RF;normal;500;0,6269220615274314;60,0;63,0;60,0;72,28835978835978;0,627921418002282;13,0;31,0;44,0;59,0;5,0;4,0
Teslovich;RF;normal;1000;0,6160282622882107;76,0;79,0;73,0;72,63636608998408;0,6424828573471668;12,0;28,0;44,0;61,0;7,658227848101266;4,0
Teslovich;RF;normal;2000;0,635404086560802;89,0;92,0;86,0;72,61591012824098;0,6615972846247082;7,0;24,0;34,0;58,0;12,815217391304348;7,5
Teslovich;RF;normal;depict;;67,0;68,0;66,0;85,52891744933268;0,8333871766707586;51,0;64,0;66,0;68,0;1,5588235294117647;1,0
Teslovich;RF;autoencode;25;;7,0;7,0;7,0;65,87301587301587;0,7142857142857143;4,0;7,0;7,0;7,0;1,5714285714285714;1,0
Teslovich;RF;autoencode;50;;14,0;14,0;13,0;61,73469387755103;0,6404761904761905;7,0;12,0;14,0;14,0;2,142857142857143;1,5
Teslovich;RF;autoencode;100;;22,0;22,0;21,0;73,7788331071913;0,6434315684315685;11,0;19,0;21,0;21,0;2,3636363636363638;1,5
Teslovich;RF;autoencode;500;0,6446783521704718;60,0;63,0;60,0;71,35734635734636;0,632029379837957;16,0;33,0;44,0;55,0;5,26984126984127;3,0
Teslovich;RF;autoencode;1000;0,6036763028716617;76,0;79,0;73,0;71,3660450010346;0,6400139296861178;13,0;29,0;42,0;59,0;8,063291139240507;5,0
Teslovich;RF;autoencode;2000;0,6215439597382727;89,0;92,0;86,0;70,9188518676659;0,6418014563513368;8,0;26,0;36,0;51,0;13,83695652173913;8,0
Teslovich;RF;autoencode;depict;;67,0;68,0;66,0;85,86258032624815;0,8442419934957248;52,0;64,0;66,0;68,0;1,588235294117647;1,0
Teslovich;RF;combi;25;;7,0;7,0;7,0;60,317460317460316;0,6428571428571429;4,0;7,0;7,0;7,0;1,7142857142857142;1,0
Teslovich;RF;combi;50;;14,0;14,0;13,0;66,70918367346938;0,6904761904761906;7,0;13,0;14,0;14,0;1,9285714285714286;1,5
Teslovich;RF;combi;100;;22,0;22,0;21,0;68,69063772048847;0,6093406593406594;9,0;18,0;21,0;21,0;2,590909090909091;2,0
Teslovich;RF;combi;500;0,6446743413451959;60,0;63,0;60,0;72,78566341066342;0,6500415166506667;15,0;35,0;45,0;57,0;5,0;3,0
Teslovich;RF;combi;1000;0,6121086215976426;76,0;79,0;73,0;71,82127337993577;0,6373449090594738;11,0;29,0;43,0;60,0;7,962025316455696;5,0
Teslovich;RF;combi;2000;0,5992623701012696;89,0;92,0;86,0;69,59558444617852;0,6270137682247949;9,0;25,0;33,0;49,0;14,423913043478262;9,0
Teslovich;RF;combi;depict;;67,0;68,0;66,0;85,20761245674741;0,8181818181818181;51,0;63,0;65,0;68,0;1,6176470588235294;1,0
